datetime,energy_consumption,temperature,humidity,wind_speed
2023-10-01 17:00:00,1830.25,7.33,90.32,6.8
2023-10-01 18:00:00,1859.95,8.02,42.32,5.91
2023-10-01 19:00:00,1787.64,8.29,60.66,6.11
2023-10-01 20:00:00,1748.71,5.92,71.87,3.43
2023-10-01 21:00:00,1661.01,6.58,64.55,5.88
2023-10-01 22:00:00,1654.24,7.36,51.89,5.14
2023-10-01 23:00:00,1706.96,5.66,38.13,3.69
2023-10-02 00:00:00,2258.88,5.98,64.27,5.55
2023-10-02 01:00:00,2306.65,5.06,52.14,4.15
2023-10-02 02:00:00,2308.46,9.54,65.18,3.34
2023-10-02 03:00:00,2431.58,7.75,88.91,8.66
2023-10-02 04:00:00,2478.34,9.05,66.42,1.25
2023-10-02 05:00:00,2491.32,7.4,36.68,5.44
2023-10-02 06:00:00,2605.28,5.36,78.09,2.95
2023-10-02 07:00:00,2638.41,9.67,44.29,6.97
2023-10-02 08:00:00,2569.45,3.97,55.1,2.19
2023-10-02 09:00:00,2691.98,6.98,86.47,5.41
2023-10-02 10:00:00,2695.82,3.13,54.98,5.62
2023-10-02 11:00:00,2685.26,7.81,86.15,4.61
2023-10-02 12:00:00,2767.59,4.48,57.02,5.59
2023-10-02 13:00:00,2760.92,3.32,64.7,5.14
2023-10-02 14:00:00,2636.92,2.03,58.97,4.81
2023-10-02 15:00:00,2677.21,4.71,86.74,5.81
2023-10-02 16:00:00,2662.96,6.52,56.62,8.11
2023-10-02 17:00:00,2693.29,4.67,48.67,5.09
2023-10-02 18:00:00,2662.67,4.15,55.6,4.53
2023-10-02 19:00:00,2517.58,3.96,49.83,3.62
2023-10-02 20:00:00,2421.77,5.51,53.22,7.44
2023-10-02 21:00:00,2422.47,7.55,56.54,4.41
2023-10-02 22:00:00,2287.45,13.13,61.79,6.62
2023-10-02 23:00:00,2316.35,8.36,69.5,4.38
2023-10-03 00:00:00,2335.46,11.7,80.98,7.98
2023-10-03 01:00:00,2298.4,7.19,58.2,2.89
2023-10-03 02:00:00,2348.64,5.35,72.19,7.91
2023-10-03 03:00:00,2423.94,8.89,33.96,8.24
2023-10-03 04:00:00,2426.85,13.32,43.5,4.52
2023-10-03 05:00:00,2563.48,4.97,63.42,3.94
2023-10-03 06:00:00,2540.4,6.96,79.3,5.86
2023-10-03 07:00:00,2575.68,6.88,44.49,2.92
2023-10-03 08:00:00,2746.69,9.78,56.35,3.7
2023-10-03 09:00:00,2768.52,8.22,63.0,7.23
2023-10-03 10:00:00,2689.09,5.96,51.57,4.66
2023-10-03 11:00:00,2764.72,6.51,68.77,3.86
2023-10-03 12:00:00,2796.42,6.39,63.66,4.09
2023-10-03 13:00:00,2752.53,6.13,64.35,3.18
2023-10-03 14:00:00,2817.67,5.34,30.87,0.93
2023-10-03 15:00:00,2673.19,3.75,55.93,5.71
2023-10-03 16:00:00,2758.38,7.4,36.69,4.59
2023-10-03 17:00:00,2681.18,2.75,75.39,5.24
2023-10-03 18:00:00,2653.05,7.57,38.28,2.45
2023-10-03 19:00:00,2557.45,0.62,57.62,4.39
2023-10-03 20:00:00,2471.09,7.45,50.94,3.37
2023-10-03 21:00:00,2424.26,4.61,49.8,4.22
2023-10-03 22:00:00,2341.94,10.48,66.06,5.81
2023-10-03 23:00:00,2342.02,8.5,87.14,4.32
2023-10-04 00:00:00,2403.228552639645,7.51,67.66,6.42
2023-10-04 01:00:00,2241.52,5.63,55.83,5.64
2023-10-04 02:00:00,2337.19,9.91,43.13,6.45
2023-10-04 03:00:00,2464.62,3.19,54.64,5.21
2023-10-04 04:00:00,2384.03,9.27,74.59,2.68
2023-10-04 05:00:00,2572.2,6.0,45.89,8.99
2023-10-04 06:00:00,2612.43,9.18,26.93,5.03
2023-10-04 07:00:00,2635.79,3.07,80.43,8.76
2023-10-04 08:00:00,2563.78,6.63,55.14,4.93
2023-10-04 09:00:00,2739.92,7.1,64.76,4.55
2023-10-04 10:00:00,2697.29,11.22,83.96,6.11
2023-10-04 11:00:00,2743.45,5.36,61.22,6.54
2023-10-04 12:00:00,2623.1,6.11,65.05,3.46
2023-10-04 13:00:00,2732.21,4.88,46.87,3.53
2023-10-04 14:00:00,2686.82,7.71,41.78,3.56
2023-10-04 15:00:00,2686.53,7.39,61.11,7.35
2023-10-04 16:00:00,2663.95,5.48,56.5,5.27
2023-10-04 17:00:00,2586.01,5.94,83.53,6.52
2023-10-04 18:00:00,2573.27,2.73,57.68,2.99
2023-10-04 19:00:00,2600.33,5.73,74.12,6.7
2023-10-04 20:00:00,2500.59,8.22,52.28,5.12
2023-10-04 21:00:00,2513.18,8.8,61.44,4.59
2023-10-04 22:00:00,2382.18,4.59,65.05,0.75
2023-10-04 23:00:00,2323.02,5.82,51.68,6.26
2023-10-05 00:00:00,2158.43,4.47,36.21,3.64
2023-10-05 01:00:00,2395.8,8.07,75.23,7.11
2023-10-05 02:00:00,2376.47,2.44,61.94,4.88
2023-10-05 03:00:00,2462.34,8.58,40.09,8.54
2023-10-05 04:00:00,2506.39,8.64,44.82,2.63
2023-10-05 05:00:00,2563.54,5.64,62.94,7.35
2023-10-05 06:00:00,2678.63,8.18,51.93,4.68
2023-10-05 07:00:00,2576.71,8.68,68.05,6.6
2023-10-05 08:00:00,2683.88,10.64,62.65,7.88
2023-10-05 09:00:00,2802.5,9.41,73.54,5.15
2023-10-05 10:00:00,2744.83,4.33,79.48,3.03
2023-10-05 11:00:00,2691.36,9.46,69.78,5.2
2023-10-05 12:00:00,2704.77,6.96,67.04,4.5
2023-10-05 13:00:00,2792.4,4.67,65.47,3.24
2023-10-05 14:00:00,2731.43,10.64,60.36,2.53
2023-10-05 15:00:00,2643.1,8.85,81.71,6.34
2023-10-05 16:00:00,2662.39,7.31,39.86,1.92
2023-10-05 17:00:00,2647.65,5.95,71.46,6.1
2023-10-05 18:00:00,2594.92,10.81,65.44,6.45
2023-10-05 19:00:00,2515.62,-0.81,78.14,4.74
2023-10-05 20:00:00,2481.4,4.35,92.25,7.76
2023-10-05 21:00:00,2415.72,10.21,99.78,4.32
2023-10-05 22:00:00,2350.46,10.52,49.54,4.55
2023-10-05 23:00:00,2311.59,5.99,72.14,4.23
2023-10-06 00:00:00,2185.62,7.91,79.38,4.11
2023-10-06 01:00:00,2278.46,6.14,33.56,8.36
2023-10-06 02:00:00,2466.8,1.29,71.67,4.02
2023-10-06 03:00:00,2521.29,0.2,62.5,5.1
2023-10-06 04:00:00,2564.35,11.88,32.64,4.08
2023-10-06 05:00:00,2529.51,7.43,62.56,2.83
2023-10-06 06:00:00,2684.13,6.91,51.07,3.4
2023-10-06 07:00:00,2539.24,9.15,85.84,4.95
2023-10-06 08:00:00,2614.63,11.06,75.31,8.03
2023-10-06 09:00:00,2689.52,8.65,51.3,3.24
2023-10-06 10:00:00,2747.33,9.8,58.98,5.21
2023-10-06 11:00:00,2775.19,7.51,47.3,4.76
2023-10-06 12:00:00,2709.76,5.06,28.53,6.71
2023-10-06 13:00:00,2702.01,10.32,72.92,4.28
2023-10-06 14:00:00,2715.44,5.46,64.76,9.13
2023-10-06 15:00:00,2845.37,12.78,46.78,5.42
2023-10-06 16:00:00,2680.88,9.17,34.87,5.51
2023-10-06 17:00:00,2588.85,5.95,43.06,7.8
2023-10-06 18:00:00,2624.85,9.21,58.13,4.4
2023-10-06 19:00:00,2497.04,11.25,71.78,4.29
2023-10-06 20:00:00,2483.54,7.4,60.31,3.27
2023-10-06 21:00:00,2401.5,10.77,72.05,1.62
2023-10-06 22:00:00,2369.94,4.19,63.4,4.82
2023-10-06 23:00:00,2348.35,1.19,55.15,3.22
2023-10-07 00:00:00,1617.22,7.95,53.66,4.61
2023-10-07 01:00:00,1694.39,5.84,74.28,4.15
2023-10-07 02:00:00,1630.58,7.6,68.87,5.57
2023-10-07 03:00:00,1571.25,12.34,86.65,3.12
2023-10-07 04:00:00,1775.56,9.08,42.31,6.35
2023-10-07 05:00:00,1850.71,0.63,63.01,7.6
2023-10-07 06:00:00,1808.21,7.16,69.25,4.78
2023-10-07 07:00:00,1853.54,7.86,51.01,3.36
2023-10-07 08:00:00,1869.96,11.6,49.05,3.67
2023-10-07 09:00:00,1804.22,7.04,70.79,2.5
2023-10-07 10:00:00,1880.82,2.01,75.86,5.78
2023-10-07 11:00:00,1887.68,5.63,70.15,6.43
2023-10-07 12:00:00,1894.69,0.15,75.01,7.0
2023-10-07 13:00:00,1998.76,5.17,53.41,4.09
2023-10-07 14:00:00,1862.95,7.68,42.99,0.55
2023-10-07 15:00:00,1864.55,0.17,71.26,3.86
2023-10-07 16:00:00,1802.93,8.37,61.65,6.32
2023-10-07 17:00:00,1803.83,8.32,67.69,3.79
2023-10-07 18:00:00,1856.38,7.89,41.35,9.56
2023-10-07 19:00:00,1709.74,11.01,70.03,3.51
2023-10-07 20:00:00,1795.76,6.14,27.67,7.37
2023-10-07 21:00:00,1742.37,8.13,38.92,3.34
2023-10-07 22:00:00,1634.09,1.59,72.94,8.38
2023-10-07 23:00:00,1499.66,5.11,93.85,4.21
2023-10-08 00:00:00,1615.89,5.35,69.49,1.68
2023-10-08 01:00:00,1527.72,4.51,77.61,6.25
2023-10-08 02:00:00,1700.06,4.99,64.0,1.09
2023-10-08 03:00:00,1751.17,10.58,35.8,7.94
2023-10-08 04:00:00,1718.6,0.21,81.24,8.47
2023-10-08 05:00:00,1792.04,-2.27,75.51,3.81
2023-10-08 06:00:00,1740.16,12.02,50.29,4.46
2023-10-08 07:00:00,1723.87,6.1,76.77,5.37
2023-10-08 08:00:00,1789.44,5.37,44.1,7.03
2023-10-08 09:00:00,1844.35,8.16,67.12,5.47
2023-10-08 10:00:00,1890.86,11.82,85.01,5.23
2023-10-08 11:00:00,1961.08,0.79,62.7,7.99
2023-10-08 12:00:00,1918.51,7.34,73.14,0.93
2023-10-08 13:00:00,1814.84,10.23,95.96,6.27
2023-10-08 14:00:00,1932.11,8.12,43.48,7.37
2023-10-08 15:00:00,1942.31,10.0,65.62,5.19
2023-10-08 16:00:00,1928.13,3.6,42.43,8.65
2023-10-08 17:00:00,1822.0,8.85,57.58,4.71
2023-10-08 18:00:00,1778.28,7.31,65.55,8.18
2023-10-08 19:00:00,1835.95,10.59,69.27,6.66
2023-10-08 20:00:00,1762.97,7.14,77.17,4.94
2023-10-08 21:00:00,1678.2,3.34,30.65,7.38
2023-10-08 22:00:00,1640.82,6.85,43.7,7.64
2023-10-08 23:00:00,1564.87,7.43,63.68,5.99
2023-10-09 00:00:00,2257.79,6.29,53.28,6.2
2023-10-09 01:00:00,2429.45,6.9,64.9,6.14
2023-10-09 02:00:00,2312.57,4.74,60.56,3.94
2023-10-09 03:00:00,2472.91,6.69,71.97,3.04
2023-10-09 04:00:00,2483.78,7.54,69.39,6.37
2023-10-09 05:00:00,2610.91,7.64,51.57,4.23
2023-10-09 06:00:00,2610.42,6.39,55.23,6.89
2023-10-09 07:00:00,2657.03,2.57,88.64,7.88
2023-10-09 08:00:00,2726.73,11.61,68.77,4.97
2023-10-09 09:00:00,2784.41,5.96,49.27,4.78
2023-10-09 10:00:00,2676.75,8.58,60.45,3.23
2023-10-09 11:00:00,2726.57,7.72,61.36,3.5
2023-10-09 12:00:00,2753.07,5.78,57.1,8.34
2023-10-09 13:00:00,2713.73,8.46,28.37,5.27
2023-10-09 14:00:00,2782.72,6.95,92.23,4.42
2023-10-09 15:00:00,2625.22,4.83,57.82,2.85
2023-10-09 16:00:00,2619.42,7.83,60.15,5.49
2023-10-09 17:00:00,2635.29,5.88,73.04,6.66
2023-10-09 18:00:00,2630.96,9.85,76.52,5.66
2023-10-09 19:00:00,2535.12,11.6,62.92,1.29
2023-10-09 20:00:00,2461.58,9.9,77.22,4.1
2023-10-09 21:00:00,2478.04,9.47,61.79,5.93
2023-10-09 22:00:00,2389.19,4.3,77.28,4.66
2023-10-09 23:00:00,2308.96,5.87,46.08,4.53
2023-10-10 00:00:00,2293.09,7.62,69.43,7.33
2023-10-10 01:00:00,2351.1,7.0,49.89,5.09
2023-10-10 02:00:00,2429.39,10.36,52.29,5.85
2023-10-10 03:00:00,2505.6,9.83,85.4,7.69
2023-10-10 04:00:00,2438.09,7.58,57.74,3.24
2023-10-10 05:00:00,2558.85,6.66,70.85,5.14
2023-10-10 06:00:00,2537.98,8.1,53.83,3.95
2023-10-10 07:00:00,2641.43,8.78,51.18,2.78
2023-10-10 08:00:00,2585.87,6.39,38.22,4.9
2023-10-10 09:00:00,2694.81,7.53,37.08,6.62
2023-10-10 10:00:00,2589.93,6.52,63.84,5.28
2023-10-10 11:00:00,2797.01,5.3,46.7,3.71
2023-10-10 12:00:00,2820.49,9.77,54.43,5.15
2023-10-10 13:00:00,2792.47,5.35,63.91,6.39
2023-10-10 14:00:00,2703.35,8.74,48.28,5.29
2023-10-10 15:00:00,2602.76,7.82,84.2,2.36
2023-10-10 16:00:00,2620.95,10.28,45.29,4.78
2023-10-10 17:00:00,2631.0,6.06,57.42,2.68
2023-10-10 18:00:00,2533.88,6.56,40.29,4.94
2023-10-10 19:00:00,2578.91,2.42,58.86,1.04
2023-10-10 20:00:00,2506.39,5.15,21.92,6.16
2023-10-10 21:00:00,2398.82,6.25,51.78,5.08
2023-10-10 22:00:00,2338.0,5.55,58.24,0.45
2023-10-10 23:00:00,2324.43,5.66,88.81,4.56
2023-10-11 00:00:00,2260.39,8.19,67.67,1.66
2023-10-11 01:00:00,2322.96,6.66,55.14,2.49
2023-10-11 02:00:00,2379.27,1.08,56.55,6.05
2023-10-11 03:00:00,2420.17,8.25,62.48,4.83
2023-10-11 04:00:00,2453.86,5.44,42.03,8.59
2023-10-11 05:00:00,2568.18,7.21,55.35,3.42
2023-10-11 06:00:00,2685.19,5.12,63.72,5.76
2023-10-11 07:00:00,2706.78,7.28,23.43,8.29
2023-10-11 08:00:00,2700.51,10.39,43.8,4.29
2023-10-11 09:00:00,2710.54,9.64,60.28,4.75
2023-10-11 10:00:00,2691.42,3.66,69.82,2.52
2023-10-11 11:00:00,2760.77,9.85,73.51,6.57
2023-10-11 12:00:00,2663.79,3.04,55.23,5.97
2023-10-11 13:00:00,2773.43,10.04,33.52,2.55
2023-10-11 14:00:00,2710.8,5.81,42.65,3.05
2023-10-11 15:00:00,2668.52,7.28,30.56,3.37
2023-10-11 16:00:00,2688.69,7.72,59.98,1.04
2023-10-11 17:00:00,2657.43,7.57,50.77,4.26
2023-10-11 18:00:00,2508.22,3.32,63.53,3.05
2023-10-11 19:00:00,2542.26,11.29,28.11,6.77
2023-10-11 20:00:00,2478.86,9.59,71.04,6.4
2023-10-11 21:00:00,2502.92,4.17,54.6,2.29
2023-10-11 22:00:00,2364.05,7.43,67.77,5.03
2023-10-11 23:00:00,2401.43,4.53,57.85,7.77
2023-10-12 00:00:00,2200.57,8.56,84.13,3.97
2023-10-12 01:00:00,2324.09,10.09,58.61,7.81
2023-10-12 02:00:00,2449.96,3.08,59.46,5.99
2023-10-12 03:00:00,2386.4,12.04,44.41,1.88
2023-10-12 04:00:00,2459.45,6.85,38.26,9.74
2023-10-12 05:00:00,2502.73,7.85,56.36,6.2
2023-10-12 06:00:00,2512.58,3.74,17.4,2.11
2023-10-12 07:00:00,2717.65,13.0,69.52,5.63
2023-10-12 08:00:00,2640.66,0.36,64.41,6.32
2023-10-12 09:00:00,2727.53,7.36,72.14,4.33
2023-10-12 10:00:00,2979.237933526951,9.06,75.0,0.73
2023-10-12 11:00:00,2787.51,4.21,44.53,4.99
2023-10-12 12:00:00,2776.61,8.26,72.95,3.77
2023-10-12 13:00:00,2648.16,8.18,80.13,6.82
2023-10-12 14:00:00,2655.33,11.1,72.88,5.72
2023-10-12 15:00:00,2630.85,5.4,56.89,5.55
2023-10-12 16:00:00,2755.08,5.42,66.4,7.39
2023-10-12 17:00:00,2564.93,5.22,72.31,9.62
2023-10-12 18:00:00,2565.18,9.61,64.3,3.2
2023-10-12 19:00:00,2557.95,2.77,89.64,5.86
2023-10-12 20:00:00,2508.73,4.27,55.49,3.49
2023-10-12 21:00:00,2364.8,6.55,63.42,6.06
2023-10-12 22:00:00,2395.36,7.1,51.79,5.54
2023-10-12 23:00:00,2299.15,5.88,67.15,2.85
2023-10-13 00:00:00,2295.84,8.06,63.5,2.32
2023-10-13 01:00:00,2314.53,1.63,45.16,5.2
2023-10-13 02:00:00,2309.88,5.69,53.19,4.02
2023-10-13 03:00:00,2451.14,5.33,70.15,4.08
2023-10-13 04:00:00,2470.52,5.31,57.96,4.4
2023-10-13 05:00:00,2586.4,7.58,57.35,3.86
2023-10-13 06:00:00,2661.97,9.76,61.06,5.72
2023-10-13 07:00:00,2615.12,0.84,91.13,5.35
2023-10-13 08:00:00,2709.6,7.33,73.87,4.54
2023-10-13 09:00:00,2691.94,7.05,72.71,6.01
2023-10-13 10:00:00,2795.06,6.1,57.99,6.52
2023-10-13 11:00:00,2653.21,6.3,85.47,2.25
2023-10-13 12:00:00,2726.35,-0.94,83.52,5.93
2023-10-13 13:00:00,2707.3,4.18,41.0,3.63
2023-10-13 14:00:00,2781.73,11.02,58.96,4.73
2023-10-13 15:00:00,2664.77,1.94,91.13,1.8
2023-10-13 16:00:00,2671.86,4.04,63.51,8.31
2023-10-13 17:00:00,2648.26,8.43,55.32,5.04
2023-10-13 18:00:00,2627.43,8.62,38.97,7.05
2023-10-13 19:00:00,2546.73,3.69,54.05,2.6
2023-10-13 20:00:00,2516.69,5.43,60.53,4.67
2023-10-13 21:00:00,2428.55,8.94,69.11,6.26
2023-10-13 22:00:00,2355.56,3.99,79.9,0.0
2023-10-13 23:00:00,2330.53,4.84,61.63,6.3
2023-10-14 00:00:00,1554.17,13.1,49.56,3.2
2023-10-14 01:00:00,1574.08,11.37,60.39,5.41
2023-10-14 02:00:00,1588.71,6.2,55.33,7.29
2023-10-14 03:00:00,1733.53,1.97,69.31,2.78
2023-10-14 04:00:00,1681.88,7.59,48.49,0.88
2023-10-14 05:00:00,1785.73,9.27,58.05,5.29
2023-10-14 06:00:00,1834.74,7.02,66.04,2.72
2023-10-14 07:00:00,1945.98,9.81,48.01,5.21
2023-10-14 08:00:00,1811.73,7.11,63.39,5.79
2023-10-14 09:00:00,1901.07,7.34,60.86,2.29
2023-10-14 10:00:00,1897.85,8.87,56.66,4.78
2023-10-14 11:00:00,1937.26,7.63,73.11,8.84
2023-10-14 12:00:00,2005.34,4.83,62.29,6.11
2023-10-14 13:00:00,1919.3,3.0,42.41,6.89
2023-10-14 14:00:00,1830.77,8.1,33.54,4.53
2023-10-14 15:00:00,1853.18,1.18,56.53,4.53
2023-10-14 16:00:00,1910.17,10.55,42.69,4.96
2023-10-14 17:00:00,1776.6,6.71,60.44,5.84
2023-10-14 18:00:00,1857.08,15.18,68.75,5.17
2023-10-14 19:00:00,1727.73,7.77,43.71,5.27
2023-10-14 20:00:00,1722.74,4.81,51.89,5.79
2023-10-14 21:00:00,1709.79,3.99,78.7,4.71
2023-10-14 22:00:00,1711.32,2.3,45.76,7.63
2023-10-14 23:00:00,1652.95,5.29,76.87,3.07
2023-10-15 00:00:00,1567.59,6.83,50.11,5.39
2023-10-15 01:00:00,1648.74,7.89,58.87,5.15
2023-10-15 02:00:00,1679.52,8.15,38.11,6.93
2023-10-15 03:00:00,1749.6,5.35,61.08,4.87
2023-10-15 04:00:00,1775.81,8.15,57.93,4.27
2023-10-15 05:00:00,1868.93,12.35,67.37,5.67
2023-10-15 06:00:00,1823.67,9.01,76.81,2.87
2023-10-15 07:00:00,1863.48,5.63,54.69,5.71
2023-10-15 08:00:00,1833.9,3.39,49.46,6.54
2023-10-15 09:00:00,1943.6,8.48,46.56,1.05
2023-10-15 10:00:00,1942.95,2.27,16.48,8.1
2023-10-15 11:00:00,1949.4,8.17,62.08,4.82
2023-10-15 12:00:00,1962.73,4.28,33.71,4.26
2023-10-15 13:00:00,1917.85,5.25,57.92,6.27
2023-10-15 14:00:00,1827.54,6.99,57.74,3.49
2023-10-15 15:00:00,1840.23,10.55,62.98,5.14
2023-10-15 16:00:00,1863.86,9.87,55.97,6.72
2023-10-15 17:00:00,1941.23,4.31,60.26,6.0
2023-10-15 18:00:00,1838.58,6.69,56.88,8.37
2023-10-15 19:00:00,1722.44,15.08,70.01,5.98
2023-10-15 20:00:00,1738.22,3.93,50.62,4.03
2023-10-15 21:00:00,1758.98,9.3,40.34,4.46
2023-10-15 22:00:00,1624.67,11.43,93.38,8.06
2023-10-15 23:00:00,1688.57,9.87,50.89,3.09
2023-10-16 00:00:00,2194.96,7.46,69.4,5.99
2023-10-16 01:00:00,2347.87,7.75,49.44,6.97
2023-10-16 02:00:00,2331.98,8.9,46.91,6.39
2023-10-16 03:00:00,2471.33,8.92,48.57,4.66
2023-10-16 04:00:00,2435.81,6.16,85.46,3.63
2023-10-16 05:00:00,2552.63,-0.08,64.38,7.16
2023-10-16 06:00:00,2611.14,9.2,46.67,3.53
2023-10-16 07:00:00,2670.4,9.19,69.66,3.74
2023-10-16 08:00:00,2708.41,7.17,51.18,6.12
2023-10-16 09:00:00,2695.35,8.3,53.96,7.08
2023-10-16 10:00:00,2746.78,7.39,38.52,5.37
2023-10-16 11:00:00,2736.84,8.22,61.61,7.53
2023-10-16 12:00:00,2643.51,1.34,53.51,7.8
2023-10-16 13:00:00,2794.12,7.81,59.43,7.11
2023-10-16 14:00:00,2683.01,6.83,65.71,3.51
2023-10-16 15:00:00,2658.65,5.13,86.2,8.05
2023-10-16 16:00:00,2636.69,8.55,69.8,2.22
2023-10-16 17:00:00,2639.72,5.16,68.38,6.56
2023-10-16 18:00:00,2529.36,9.5,72.44,9.59
2023-10-16 19:00:00,2526.94,6.42,72.2,5.06
2023-10-16 20:00:00,2474.5,7.34,68.55,7.37
2023-10-16 21:00:00,2323.19,3.86,55.61,5.66
2023-10-16 22:00:00,2432.3,2.5,52.24,4.26
2023-10-16 23:00:00,2268.3,6.8,50.22,1.17
2023-10-17 00:00:00,2195.86,6.93,46.47,8.12
2023-10-17 01:00:00,2275.46,7.84,63.4,5.6
2023-10-17 02:00:00,2325.34,7.87,47.81,6.9
2023-10-17 03:00:00,2317.56,13.03,88.75,5.18
2023-10-17 04:00:00,2604.85,6.65,60.43,5.69
2023-10-17 05:00:00,2457.4,5.59,47.82,5.7
2023-10-17 06:00:00,2568.12,5.94,57.25,2.49
2023-10-17 07:00:00,2622.98,12.24,33.47,6.37
2023-10-17 08:00:00,2797.301078178332,6.65,49.21,4.53
2023-10-17 09:00:00,2652.74,8.96,55.92,4.09
2023-10-17 10:00:00,2676.19,1.69,66.67,6.34
2023-10-17 11:00:00,2728.87,9.85,42.66,4.61
2023-10-17 12:00:00,2855.19,4.64,77.44,4.56
2023-10-17 13:00:00,2709.14,7.88,72.51,2.74
2023-10-17 14:00:00,2736.75,8.0,67.67,7.14
2023-10-17 15:00:00,2712.08,9.86,68.48,4.98
2023-10-17 16:00:00,2607.4,10.29,72.7,5.18
2023-10-17 17:00:00,2616.75,8.2,52.64,3.05
2023-10-17 18:00:00,2698.82,5.11,74.71,3.29
2023-10-17 19:00:00,2568.93,8.24,65.73,6.6
2023-10-17 20:00:00,2599.93,6.32,44.08,6.14
2023-10-17 21:00:00,2388.18,6.83,74.34,2.99
2023-10-17 22:00:00,2427.96,8.6,47.5,3.78
2023-10-17 23:00:00,2340.12,4.6,56.78,6.31
2023-10-18 00:00:00,2337.82,8.8,67.23,5.0
2023-10-18 01:00:00,2361.48,8.5,72.85,8.4
2023-10-18 02:00:00,2382.0,8.84,57.01,4.5
2023-10-18 03:00:00,2424.94,7.05,68.42,7.47
2023-10-18 04:00:00,2477.31,8.9,31.17,4.47
2023-10-18 05:00:00,2469.05,6.2,60.81,5.97
2023-10-18 06:00:00,2611.55,6.23,54.87,6.78
2023-10-18 07:00:00,2609.37,8.52,60.42,6.27
2023-10-18 08:00:00,2678.57,5.82,78.7,2.07
2023-10-18 09:00:00,2740.69,4.41,66.13,3.84
2023-10-18 10:00:00,2696.56,5.76,53.05,6.98
2023-10-18 11:00:00,2670.03,6.89,71.83,7.54
2023-10-18 12:00:00,2784.13,5.19,46.39,8.06
2023-10-18 13:00:00,2807.36,4.72,50.59,3.55
2023-10-18 14:00:00,2662.21,7.27,61.3,7.8
2023-10-18 15:00:00,2758.66,7.08,55.54,5.45
2023-10-18 16:00:00,2709.36,4.81,54.65,5.28
2023-10-18 17:00:00,2665.71,9.14,60.42,8.32
2023-10-18 18:00:00,2596.12,11.1,60.63,8.34
2023-10-18 19:00:00,2591.64,3.83,76.36,6.63
2023-10-18 20:00:00,2462.03,6.51,71.6,2.05
2023-10-18 21:00:00,2412.97,9.42,49.33,6.5
2023-10-18 22:00:00,2354.46,3.92,57.24,7.93
2023-10-18 23:00:00,2334.91,1.93,34.03,6.11
2023-10-19 00:00:00,2249.52,5.56,51.55,8.54
2023-10-19 01:00:00,2298.53,6.1,96.54,4.19
2023-10-19 02:00:00,2448.29,7.47,48.43,4.46
2023-10-19 03:00:00,2424.03,13.51,36.53,6.45
2023-10-19 04:00:00,2446.22,9.87,21.8,1.86
2023-10-19 05:00:00,2665.91,5.49,55.75,3.38
2023-10-19 06:00:00,2579.6,3.91,60.04,3.34
2023-10-19 07:00:00,2698.82,6.25,54.49,4.21
2023-10-19 08:00:00,2727.01,12.39,67.99,5.27
2023-10-19 09:00:00,2598.95,5.65,77.33,5.04
2023-10-19 10:00:00,2683.39,11.75,78.7,5.36
2023-10-19 11:00:00,2702.97,5.42,76.13,4.16
2023-10-19 12:00:00,2768.72,7.05,54.91,2.08
2023-10-19 13:00:00,2772.42,1.18,68.94,5.05
2023-10-19 14:00:00,2610.05,5.78,59.59,6.0
2023-10-19 15:00:00,2650.98,3.81,77.15,5.92
2023-10-19 16:00:00,2694.29,4.46,50.59,3.69
2023-10-19 17:00:00,2656.66,4.71,59.32,8.2
2023-10-19 18:00:00,2571.06,10.81,50.66,2.91
2023-10-19 19:00:00,2475.2,5.15,57.91,4.62
2023-10-19 20:00:00,2524.32,8.36,51.34,4.07
2023-10-19 21:00:00,2383.63,9.21,53.99,3.35
2023-10-19 22:00:00,2424.4,4.85,31.05,2.09
2023-10-19 23:00:00,2339.48,4.86,65.96,9.76
2023-10-20 00:00:00,2309.12,8.45,44.78,4.81
2023-10-20 01:00:00,2338.07,5.37,65.84,5.15
2023-10-20 02:00:00,2353.18,11.35,59.97,4.75
2023-10-20 03:00:00,2453.94,4.72,60.05,2.38
2023-10-20 04:00:00,2506.93,8.27,76.74,6.11
2023-10-20 05:00:00,2587.31,6.27,68.98,10.3
2023-10-20 06:00:00,2690.57,6.1,35.19,5.49
2023-10-20 07:00:00,2704.62,9.11,77.47,5.12
2023-10-20 08:00:00,2636.4,6.23,74.46,2.91
2023-10-20 09:00:00,2627.22,11.17,49.65,4.4
2023-10-20 10:00:00,2738.65,6.85,59.42,3.16
2023-10-20 11:00:00,2814.99,8.82,55.98,6.7
2023-10-20 12:00:00,2715.28,4.05,45.04,2.97
2023-10-20 13:00:00,2753.02,8.91,65.08,4.0
2023-10-20 14:00:00,2770.45,6.04,61.92,5.26
2023-10-20 15:00:00,2662.35,8.12,68.28,4.17
2023-10-20 16:00:00,2629.38,15.67,59.79,2.08
2023-10-20 17:00:00,2621.7,5.58,71.01,3.6
2023-10-20 18:00:00,2474.7,9.97,75.05,3.45
2023-10-20 19:00:00,2586.65,10.9,76.39,5.71
2023-10-20 20:00:00,2581.44,8.14,77.68,6.32
2023-10-20 21:00:00,2307.76,9.73,51.65,7.12
2023-10-20 22:00:00,2429.07,6.26,65.95,7.44
2023-10-20 23:00:00,2289.57,10.5,61.46,5.57
2023-10-21 00:00:00,1580.41,1.89,44.25,5.22
2023-10-21 01:00:00,1504.63,5.01,58.3,3.7
